Name,Brand,Price,Image URL,Product URL
'NB 1300' Sneakers,New Balance,200 €,https://cdn-images.farfetch-contents.com/15/73/84/92/15738492_29160342_300.jpg,https://www.farfetch.com/de/shopping/men/new-balance-nb-1300-sneakers-item-15738492.aspx
Sneakers mit Schnürung,Dsquared2,365 €,https://cdn-images.farfetch-contents.com/15/73/84/05/15738405_28639594_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-sneakers-mit-schnurung-item-15738405.aspx
logo strap flip flops,Off-White,115 €,https://cdn-images.farfetch-contents.com/15/73/83/50/15738350_28962989_300.jpg,https://www.farfetch.com/de/shopping/men/off-white-logo-strap-flip-flops-item-15738350.aspx
'H383' Sneakers,Hogan,325 €,https://cdn-images.farfetch-contents.com/15/73/76/78/15737678_28963141_300.jpg,https://www.farfetch.com/de/shopping/men/hogan-h383-sneakers-item-15737678.aspx
'H429' Sneakers,Hogan,385 €,https://cdn-images.farfetch-contents.com/15/73/76/77/15737677_28963139_300.jpg,https://www.farfetch.com/de/shopping/men/hogan-h429-sneakers-item-15737677.aspx
x Toga Mura buttoned sandals ,Suicoke,335 €,https://cdn-images.farfetch-contents.com/15/73/76/68/15737668_28810861_300.jpg,https://www.farfetch.com/de/shopping/men/suicoke-x-toga-mura-buttoned-sandals-item-15737668.aspx
Klassische Sneakers,Santoni,345 €,https://cdn-images.farfetch-contents.com/15/73/74/95/15737495_29066933_300.jpg,https://www.farfetch.com/de/shopping/men/santoni-klassische-sneakers-item-15737495.aspx
'Royale' Sneakers,Philippe Model Paris,295 €,https://cdn-images.farfetch-contents.com/15/73/73/52/15737352_29345256_300.jpg,https://www.farfetch.com/de/shopping/men/philippe-model-paris-royale-sneakers-item-15737352.aspx
'Action' Sneakers,AUTRY,138 €,https://cdn-images.farfetch-contents.com/15/73/71/20/15737120_28639565_300.jpg,https://www.farfetch.com/de/shopping/men/autry-action-sneakers-item-15737120.aspx
'Action' Sneakers,AUTRY,148 €,https://cdn-images.farfetch-contents.com/15/73/71/18/15737118_28643174_300.jpg,https://www.farfetch.com/de/shopping/men/autry-action-sneakers-item-15737118.aspx
Perforierte Sneakers,AUTRY,138 €,https://cdn-images.farfetch-contents.com/15/73/71/15/15737115_28643171_300.jpg,https://www.farfetch.com/de/shopping/men/autry-perforierte-sneakers-item-15737115.aspx
'Action' Sneakers,AUTRY,138 €,https://cdn-images.farfetch-contents.com/15/73/71/13/15737113_28639556_300.jpg,https://www.farfetch.com/de/shopping/men/autry-action-sneakers-item-15737113.aspx
'Consortium ZX 10000 JC' Sneakers,adidas,130 €,https://cdn-images.farfetch-contents.com/15/73/69/80/15736980_28582447_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-consortium-zx-10000-jc-sneakers-item-15736980.aspx
'Superstar' Sneakers,Golden Goose,410 €,https://cdn-images.farfetch-contents.com/15/73/64/59/15736459_28683525_300.jpg,https://www.farfetch.com/de/shopping/men/golden-goose-superstar-sneakers-item-15736459.aspx
Loafer mit Schnallendetail,Henderson Baracco,405 €,https://cdn-images.farfetch-contents.com/15/73/64/17/15736417_28749272_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-loafer-mit-schnallendetail-item-15736417.aspx
Sneakers mit Schnürung,Henderson Baracco,364 €,https://cdn-images.farfetch-contents.com/15/73/64/09/15736409_28749267_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-sneakers-mit-schnurung-item-15736409.aspx
Klassische Schnürschuhe,Henderson Baracco,435 €,https://cdn-images.farfetch-contents.com/15/73/64/08/15736408_28747711_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-klassische-schnurschuhe-item-15736408.aspx
Klassische Monk-Schuhe,Henderson Baracco,435 €,https://cdn-images.farfetch-contents.com/15/73/64/07/15736407_28749261_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-klassische-monk-schuhe-item-15736407.aspx
Schnürschuhe mit Budapesterdetail,Henderson Baracco,435 €,https://cdn-images.farfetch-contents.com/15/73/64/06/15736406_28749259_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-schnurschuhe-mit-budapesterdetail-item-15736406.aspx
Oxford-Schuhe mit runder Kappe,Henderson Baracco,435 €,https://cdn-images.farfetch-contents.com/15/73/64/05/15736405_28749255_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-oxford-schuhe-mit-runder-kappe-item-15736405.aspx
Schnürschuhe mit Budapesterdetail,Henderson Baracco,435 €,https://cdn-images.farfetch-contents.com/15/73/64/04/15736404_28749251_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-schnurschuhe-mit-budapesterdetail-item-15736404.aspx
Klassische Schnürschuhe,Henderson Baracco,334 €,https://cdn-images.farfetch-contents.com/15/73/64/03/15736403_28747707_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-klassische-schnurschuhe-item-15736403.aspx
High-Top-Sneakers mit Reißverschluss,Henderson Baracco,384 €,https://cdn-images.farfetch-contents.com/15/73/64/02/15736402_28747705_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-high-top-sneakers-mit-reiverschluss-item-15736402.aspx
Loafer mit Quasten,Henderson Baracco,405 €,https://cdn-images.farfetch-contents.com/15/73/64/01/15736401_28749243_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-loafer-mit-quasten-item-15736401.aspx
'Replica' Sneakers in Glitter-Optik,Maison Margiela,953 €,https://cdn-images.farfetch-contents.com/15/73/63/36/15736336_29162172_300.jpg,https://www.farfetch.com/de/shopping/men/maison-margiela-replica-sneakers-in-glitter-optik-item-15736336.aspx
Chelsea-Boots,Alexander McQueen,590 €,https://cdn-images.farfetch-contents.com/15/73/58/50/15735850_28642090_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-chelsea-boots-item-15735850.aspx
Knöchelhohe Schnürstiefel,visvim,953 €,https://cdn-images.farfetch-contents.com/15/73/58/19/15735819_28768370_300.jpg,https://www.farfetch.com/de/shopping/men/visvim-knochelhohe-schnurstiefel-item-15735819.aspx
Derby-Schuhe mit Kontrastsohle,Paul Smith,470 €,https://cdn-images.farfetch-contents.com/15/73/58/05/15735805_29068440_300.jpg,https://www.farfetch.com/de/shopping/men/paul-smith-derby-schuhe-mit-kontrastsohle-item-15735805.aspx
'Triple S' Sneakers,Balenciaga,850 €,https://cdn-images.farfetch-contents.com/15/73/57/05/15735705_28643165_300.jpg,https://www.farfetch.com/de/shopping/men/balenciaga-triple-s-sneakers-item-15735705.aspx
Budapester mit Stretcheinsätzen,Thom Browne,740 €,https://cdn-images.farfetch-contents.com/15/73/56/71/15735671_28693018_300.jpg,https://www.farfetch.com/de/shopping/men/thom-browne-budapester-mit-stretcheinsatzen-item-15735671.aspx
x Toga Mura buttoned sandals ,Suicoke,326 €,https://cdn-images.farfetch-contents.com/15/73/51/88/15735188_28733895_300.jpg,https://www.farfetch.com/de/shopping/men/suicoke-x-toga-mura-buttoned-sandals-item-15735188.aspx
Stiefel mit Schnallenriemen,Saint Laurent,795 €,https://cdn-images.farfetch-contents.com/15/73/51/35/15735135_28685824_300.jpg,https://www.farfetch.com/de/shopping/men/saint-laurent-stiefel-mit-schnallenriemen-item-15735135.aspx
Sneakers in Strickoptik,Nike,222 €,https://cdn-images.farfetch-contents.com/15/73/49/66/15734966_28658986_300.jpg,https://www.farfetch.com/de/shopping/men/nike-sneakers-in-strickoptik-item-15734966.aspx
'Icon' Slip-On-Sneakers,Dsquared2,465 €,https://cdn-images.farfetch-contents.com/15/73/48/99/15734899_28776028_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-icon-slip-on-sneakers-item-15734899.aspx
Sneakers mit Kontrasteinsätzen,Tom Ford,650 €,https://cdn-images.farfetch-contents.com/15/73/48/06/15734806_28731189_300.jpg,https://www.farfetch.com/de/shopping/men/tom-ford-sneakers-mit-kontrasteinsatzen-item-15734806.aspx
'PRSX' Sneakers,Philippe Model Paris,291 €,https://cdn-images.farfetch-contents.com/15/73/44/32/15734432_28773562_300.jpg,https://www.farfetch.com/de/shopping/men/philippe-model-paris-prsx-sneakers-item-15734432.aspx
'Love It And Share It' Sneakers,Philippe Model Paris,291 €,https://cdn-images.farfetch-contents.com/15/73/44/09/15734409_28776023_300.jpg,https://www.farfetch.com/de/shopping/men/philippe-model-paris-love-it-and-share-it-sneakers-item-15734409.aspx
Schnürschuhe mit breiter Sohle,Salvatore Ferragamo,750 €,https://cdn-images.farfetch-contents.com/15/73/44/04/15734404_28688839_300.jpg,https://www.farfetch.com/de/shopping/men/salvatore-ferragamo-schnurschuhe-mit-breiter-sohle-item-15734404.aspx
Schnürschuhe aus Lackleder,Salvatore Ferragamo,557 €,https://cdn-images.farfetch-contents.com/15/73/43/03/15734303_28659928_300.jpg,https://www.farfetch.com/de/shopping/men/salvatore-ferragamo-schnurschuhe-aus-lackleder-item-15734303.aspx
Stiefel mit Schnallenriemen,1017 ALYX 9SM,826 €,https://cdn-images.farfetch-contents.com/15/73/41/21/15734121_28628910_300.jpg,https://www.farfetch.com/de/shopping/men/1017-alyx-9sm-stiefel-mit-schnallenriemen-item-15734121.aspx
'Ren' Sneakers,Y-3,296 €,https://cdn-images.farfetch-contents.com/15/73/40/63/15734063_28776010_300.jpg,https://www.farfetch.com/de/shopping/men/y-3-ren-sneakers-item-15734063.aspx
Schnürstiefel mit dicker Sohle,Alexander McQueen,590 €,https://cdn-images.farfetch-contents.com/15/73/40/57/15734057_28768367_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-schnurstiefel-mit-dicker-sohle-item-15734057.aspx
Slingback-Mules,Jacquemus,508 €,https://cdn-images.farfetch-contents.com/15/73/40/12/15734012_28776003_300.jpg,https://www.farfetch.com/de/shopping/men/jacquemus-slingback-mules-item-15734012.aspx
Schuhe mit Schnürung,Officine Creative,390 €,https://cdn-images.farfetch-contents.com/15/73/39/88/15733988_28774998_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-schuhe-mit-schnurung-item-15733988.aspx
Budapester mit Profilsohle,Officine Creative,533 €,https://cdn-images.farfetch-contents.com/15/73/39/65/15733965_28773547_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-budapester-mit-profilsohle-item-15733965.aspx
Stiefel mit Reißverschluss,Officine Creative,434 €,https://cdn-images.farfetch-contents.com/15/73/39/33/15733933_28774990_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-stiefel-mit-reiverschluss-item-15733933.aspx
Derby-Schuhe mit runder Kappe,Officine Creative,390 €,https://cdn-images.farfetch-contents.com/15/73/39/29/15733929_28774986_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-derby-schuhe-mit-runder-kappe-item-15733929.aspx
Sneakers mit Stern,Paul Smith,510 €,https://cdn-images.farfetch-contents.com/15/73/37/13/15733713_29408255_300.jpg,https://www.farfetch.com/de/shopping/men/paul-smith-sneakers-mit-stern-item-15733713.aspx
Sneakers mit Schnürung,PS Paul Smith,182 €,https://cdn-images.farfetch-contents.com/15/73/37/12/15733712_29408250_300.jpg,https://www.farfetch.com/de/shopping/men/ps-paul-smith-sneakers-mit-schnurung-item-15733712.aspx
Sneakers mit seitlichen Streifen,Paul Smith,358 €,https://cdn-images.farfetch-contents.com/15/73/37/11/15733711_29408249_300.jpg,https://www.farfetch.com/de/shopping/men/paul-smith-sneakers-mit-seitlichen-streifen-item-15733711.aspx
Sneakers mit Schnürung,PS Paul Smith,182 €,https://cdn-images.farfetch-contents.com/15/73/37/10/15733710_29407033_300.jpg,https://www.farfetch.com/de/shopping/men/ps-paul-smith-sneakers-mit-schnurung-item-15733710.aspx
'John' Sneakers,P448,188 €,https://cdn-images.farfetch-contents.com/15/73/34/96/15733496_28662421_300.jpg,https://www.farfetch.com/de/shopping/men/p448-john-sneakers-item-15733496.aspx
'John' Sneakers,P448,179 €,https://cdn-images.farfetch-contents.com/15/73/34/94/15733494_28662417_300.jpg,https://www.farfetch.com/de/shopping/men/p448-john-sneakers-item-15733494.aspx
Sneakers mit Logo,P448,246 €,https://cdn-images.farfetch-contents.com/15/73/34/92/15733492_28662415_300.jpg,https://www.farfetch.com/de/shopping/men/p448-sneakers-mit-logo-item-15733492.aspx
Sneakers mit runder Kappe,Ann Demeulemeester,540 €,https://cdn-images.farfetch-contents.com/15/73/34/27/15733427_28965261_300.jpg,https://www.farfetch.com/de/shopping/men/ann-demeulemeester-sneakers-mit-runder-kappe-item-15733427.aspx
Sneakers mit Kontrasteinsätzen,Diadora,168 €,https://cdn-images.farfetch-contents.com/15/73/34/08/15733408_28673509_300.jpg,https://www.farfetch.com/de/shopping/men/diadora-sneakers-mit-kontrasteinsatzen-item-15733408.aspx
Klassische Sneakers,Hogan,363 €,https://cdn-images.farfetch-contents.com/15/73/29/77/15732977_28774138_300.jpg,https://www.farfetch.com/de/shopping/men/hogan-klassische-sneakers-item-15732977.aspx
high-top lace-up trainers,Nike,138 €,https://cdn-images.farfetch-contents.com/15/73/29/74/15732974_28791059_300.jpg,https://www.farfetch.com/de/shopping/men/nike-high-top-lace-up-trainers-item-15732974.aspx
colour-block lace-up trainers,Puma,89 €,https://cdn-images.farfetch-contents.com/15/73/29/71/15732971_28740299_300.jpg,https://www.farfetch.com/de/shopping/men/puma-colour-block-lace-up-trainers-item-15732971.aspx
panelled low-top trainers,Buttero,335 €,https://cdn-images.farfetch-contents.com/15/73/29/37/15732937_28791046_300.jpg,https://www.farfetch.com/de/shopping/men/buttero-panelled-low-top-trainers-item-15732937.aspx
High-Top-Sneakers mit Schnürung,Rick Owens DRKSHDW,500 €,https://cdn-images.farfetch-contents.com/15/73/29/27/15732927_28879319_300.jpg,https://www.farfetch.com/de/shopping/men/rick-owens-drkshdw-high-top-sneakers-mit-schnurung-item-15732927.aspx
Penny-Loafer,Church's,528 €,https://cdn-images.farfetch-contents.com/15/73/29/08/15732908_28830050_300.jpg,https://www.farfetch.com/de/shopping/men/churchs-penny-loafer-item-15732908.aspx
'Dixton' Chelsea-Boots,Church's,528 €,https://cdn-images.farfetch-contents.com/15/73/29/07/15732907_28890364_300.jpg,https://www.farfetch.com/de/shopping/men/churchs-dixton-chelsea-boots-item-15732907.aspx
Knöchelhohe Schnürstiefel,Giuseppe Zanotti,686 €,https://cdn-images.farfetch-contents.com/15/73/28/56/15732856_29050885_300.jpg,https://www.farfetch.com/de/shopping/men/giuseppe-zanotti-knochelhohe-schnurstiefel-item-15732856.aspx
Chelsea-Boots,Santoni,498 €,https://cdn-images.farfetch-contents.com/15/73/27/13/15732713_28727472_300.jpg,https://www.farfetch.com/de/shopping/men/santoni-chelsea-boots-item-15732713.aspx
Desert-Boots,Tod's,470 €,https://cdn-images.farfetch-contents.com/15/73/25/08/15732508_29297753_300.jpg,https://www.farfetch.com/de/shopping/men/tods-desert-boots-item-15732508.aspx
'Pembey' Loafer,Church's,550 €,https://cdn-images.farfetch-contents.com/15/73/22/21/15732221_28742079_300.jpg,https://www.farfetch.com/de/shopping/men/churchs-pembey-loafer-item-15732221.aspx
Loafer mit dicker Sohle,Valentino Garavani,490 €,https://cdn-images.farfetch-contents.com/15/73/22/17/15732217_28675635_300.jpg,https://www.farfetch.com/de/shopping/men/valentino-garavani-loafer-mit-dicker-sohle-item-15732217.aspx
Schnürstiefel mit Kontrasteinsatz,Diesel,236 €,https://cdn-images.farfetch-contents.com/15/73/18/86/15731886_28711063_300.jpg,https://www.farfetch.com/de/shopping/men/diesel-schnurstiefel-mit-kontrasteinsatz-item-15731886.aspx
High-Top-Sneakers aus Wildleder,Hogan,440 €,https://cdn-images.farfetch-contents.com/15/73/18/64/15731864_28645162_300.jpg,https://www.farfetch.com/de/shopping/men/hogan-high-top-sneakers-aus-wildleder-item-15731864.aspx
classic leather ankle boots,Clarks Originals,237 €,https://cdn-images.farfetch-contents.com/15/73/17/46/15731746_28749503_300.jpg,https://www.farfetch.com/de/shopping/men/clarks-originals-classic-leather-ankle-boots-item-15731746.aspx
'Climacool Boost' Sneakers,adidas,143 €,https://cdn-images.farfetch-contents.com/15/73/15/36/15731536_28681064_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-climacool-boost-sneakers-item-15731536.aspx
Loafer mit Horsebit-Detail,Gucci,790 €,https://cdn-images.farfetch-contents.com/15/73/15/15/15731515_28681053_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-loafer-mit-horsebit-detail-item-15731515.aspx
'Ace' Sneakers mit GG,Gucci,520 €,https://cdn-images.farfetch-contents.com/15/73/15/14/15731514_28813127_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-ace-sneakers-mit-gg-item-15731514.aspx
'Blazer Mid '77 Vintage' Sneakers,Nike,99 €,https://cdn-images.farfetch-contents.com/15/73/12/86/15731286_28870888_300.jpg,https://www.farfetch.com/de/shopping/men/nike-blazer-mid-77-vintage-sneakers-item-15731286.aspx
'Daybreak SP' Sneakers,Nike,99 €,https://cdn-images.farfetch-contents.com/15/73/12/85/15731285_28870882_300.jpg,https://www.farfetch.com/de/shopping/men/nike-daybreak-sp-sneakers-item-15731285.aspx
'Barrage Low' Sneakers,Nike,131 €,https://cdn-images.farfetch-contents.com/15/73/12/84/15731284_28870880_300.jpg,https://www.farfetch.com/de/shopping/men/nike-barrage-low-sneakers-item-15731284.aspx
'Blazer' Sneakers,Nike,102 €,https://cdn-images.farfetch-contents.com/15/73/12/83/15731283_28870875_300.jpg,https://www.farfetch.com/de/shopping/men/nike-blazer-sneakers-item-15731283.aspx
'Blazer Mid' Sneakers,Nike,147 €,https://cdn-images.farfetch-contents.com/15/73/12/79/15731279_28870863_300.jpg,https://www.farfetch.com/de/shopping/men/nike-blazer-mid-sneakers-item-15731279.aspx
'Asuna' Pantoletten,Nike,49 €,https://cdn-images.farfetch-contents.com/15/73/12/76/15731276_28870852_300.jpg,https://www.farfetch.com/de/shopping/men/nike-asuna-pantoletten-item-15731276.aspx
'Grafton' Derby-Schuhe,Church's,690 €,https://cdn-images.farfetch-contents.com/15/73/10/30/15731030_28742016_300.jpg,https://www.farfetch.com/de/shopping/men/churchs-grafton-derby-schuhe-item-15731030.aspx
Asymmetrische 'Wing' Sneakers,Givenchy,595 €,https://cdn-images.farfetch-contents.com/15/73/03/36/15730336_28620404_300.jpg,https://www.farfetch.com/de/shopping/men/givenchy-asymmetrische-wing-sneakers-item-15730336.aspx
Klassische Schnürschuhe,Dolce & Gabbana,895 €,https://cdn-images.farfetch-contents.com/15/73/03/34/15730334_28621406_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-klassische-schnurschuhe-item-15730334.aspx
'Ren' Sneakers,Y-3,288 €,https://cdn-images.farfetch-contents.com/15/73/02/72/15730272_28626626_300.jpg,https://www.farfetch.com/de/shopping/men/y-3-ren-sneakers-item-15730272.aspx
Loafer mit T-Monogramm,Tod's,480 €,https://cdn-images.farfetch-contents.com/15/73/01/81/15730181_28700377_300.jpg,https://www.farfetch.com/de/shopping/men/tods-loafer-mit-t-monogramm-item-15730181.aspx
Sneakers mit Schnürung,Philippe Model Paris,295 €,https://cdn-images.farfetch-contents.com/15/73/01/56/15730156_29083648_300.jpg,https://www.farfetch.com/de/shopping/men/philippe-model-paris-sneakers-mit-schnurung-item-15730156.aspx
Loafer mit T-Monogramm,Tod's,540 €,https://cdn-images.farfetch-contents.com/15/73/00/70/15730070_28699969_300.jpg,https://www.farfetch.com/de/shopping/men/tods-loafer-mit-t-monogramm-item-15730070.aspx
'Air Max 270 React' Sneakers,Nike,113 €,https://cdn-images.farfetch-contents.com/15/72/99/16/15729916_28582412_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-270-react-sneakers-item-15729916.aspx
Derby-Schuhe mit spitzer Kappe,Dolce & Gabbana,895 €,https://cdn-images.farfetch-contents.com/15/72/99/14/15729914_28677438_300.jpg,https://www.farfetch.com/de/shopping/men/dolce-gabbana-derby-schuhe-mit-spitzer-kappe-item-15729914.aspx
smooth finish sneakers,Brunello Cucinelli,670 €,https://cdn-images.farfetch-contents.com/15/72/99/12/15729912_28686354_300.jpg,https://www.farfetch.com/de/shopping/men/brunello-cucinelli-smooth-finish-sneakers-item-15729912.aspx
ankle lace-up boots,Doucal's,360 €,https://cdn-images.farfetch-contents.com/15/72/99/08/15729908_28685815_300.jpg,https://www.farfetch.com/de/shopping/men/doucals-ankle-lace-up-boots-item-15729908.aspx
side logo sneakers,Ghoud,257 €,https://cdn-images.farfetch-contents.com/15/72/98/78/15729878_28685321_300.jpg,https://www.farfetch.com/de/shopping/men/ghoud-side-logo-sneakers-item-15729878.aspx
Ausgeblichene Sneakers,Santoni,390 €,https://cdn-images.farfetch-contents.com/15/72/97/00/15729700_28686342_300.jpg,https://www.farfetch.com/de/shopping/men/santoni-ausgeblichene-sneakers-item-15729700.aspx
'Soho' Sneakers,P448,230 €,https://cdn-images.farfetch-contents.com/15/72/94/44/15729444_28644671_300.jpg,https://www.farfetch.com/de/shopping/men/p448-soho-sneakers-item-15729444.aspx
'John' Sneakers,P448,180 €,https://cdn-images.farfetch-contents.com/15/72/94/43/15729443_28645230_300.jpg,https://www.farfetch.com/de/shopping/men/p448-john-sneakers-item-15729443.aspx
'Soho' Sneakers,P448,210 €,https://cdn-images.farfetch-contents.com/15/72/94/42/15729442_28645228_300.jpg,https://www.farfetch.com/de/shopping/men/p448-soho-sneakers-item-15729442.aspx
Knöchelhohe Wildlederstiefel,Common Projects,587 €,https://cdn-images.farfetch-contents.com/15/72/92/36/15729236_28820773_300.jpg,https://www.farfetch.com/de/shopping/men/common-projects-knochelhohe-wildlederstiefel-item-15729236.aspx
Klassische Sneakers,Common Projects,466 €,https://cdn-images.farfetch-contents.com/15/72/92/35/15729235_29370068_300.jpg,https://www.farfetch.com/de/shopping/men/common-projects-klassische-sneakers-item-15729235.aspx
Sneakers mit Kontrasteinsätzen,adidas,89 €,https://cdn-images.farfetch-contents.com/15/72/88/53/15728853_28638612_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-sneakers-mit-kontrasteinsatzen-item-15728853.aspx
Sneakers mit Wildledereinsätzen,Tod's,430 €,https://cdn-images.farfetch-contents.com/15/72/84/09/15728409_28774120_300.jpg,https://www.farfetch.com/de/shopping/men/tods-sneakers-mit-wildledereinsatzen-item-15728409.aspx
Sneakers mit Kontrasteinsätzen,Tod's,430 €,https://cdn-images.farfetch-contents.com/15/72/83/40/15728340_28774117_300.jpg,https://www.farfetch.com/de/shopping/men/tods-sneakers-mit-kontrasteinsatzen-item-15728340.aspx
James low-heel loafers,Tricker's,444 €,https://cdn-images.farfetch-contents.com/15/72/83/05/15728305_28708149_300.jpg,https://www.farfetch.com/de/shopping/men/trickers-james-low-heel-loafers-item-15728305.aspx
James low-heel loafers,Tricker's,444 €,https://cdn-images.farfetch-contents.com/15/72/83/05/15728305_28708149_300.jpg,https://www.farfetch.com/de/shopping/men/trickers-james-low-heel-loafers-item-15728305.aspx
Sneakers mit dicker Sohle,Versace Jeans Couture,217 €,https://cdn-images.farfetch-contents.com/15/72/82/32/15728232_28957387_300.jpg,https://www.farfetch.com/de/shopping/men/versace-jeans-couture-sneakers-mit-dicker-sohle-item-15728232.aspx
'Achilles' Sneakers,Common Projects,370 €,https://cdn-images.farfetch-contents.com/15/72/75/30/15727530_28665664_300.jpg,https://www.farfetch.com/de/shopping/men/common-projects-achilles-sneakers-item-15727530.aspx
'Leave no Trace' Sneakers,Moncler,525 €,https://cdn-images.farfetch-contents.com/15/72/74/52/15727452_28638606_300.jpg,https://www.farfetch.com/de/shopping/men/moncler-leave-no-trace-sneakers-item-15727452.aspx
Sneakers aus Canvas,Yohji Yamamoto,582 €,https://cdn-images.farfetch-contents.com/15/72/68/82/15726882_28850927_300.jpg,https://www.farfetch.com/de/shopping/men/yohji-yamamoto-sneakers-aus-canvas-item-15726882.aspx
Schnürschuhe mit runder Kappe,Marsèll,498 €,https://cdn-images.farfetch-contents.com/15/72/65/70/15726570_28867185_300.jpg,https://www.farfetch.com/de/shopping/men/marsell-schnurschuhe-mit-runder-kappe-item-15726570.aspx
'Rebel' Sneakers,Hogan,360 €,https://cdn-images.farfetch-contents.com/15/72/64/71/15726471_28739062_300.jpg,https://www.farfetch.com/de/shopping/men/hogan-rebel-sneakers-item-15726471.aspx
Sneakers mit Kontrastferse,Hogan,360 €,https://cdn-images.farfetch-contents.com/15/72/64/61/15726461_28737593_300.jpg,https://www.farfetch.com/de/shopping/men/hogan-sneakers-mit-kontrastferse-item-15726461.aspx
Stiefel mit Budapestermuster,Hogan,465 €,https://cdn-images.farfetch-contents.com/15/72/64/60/15726460_28737591_300.jpg,https://www.farfetch.com/de/shopping/men/hogan-stiefel-mit-budapestermuster-item-15726460.aspx
Hiking-Boots,Guidi,1.091 €,https://cdn-images.farfetch-contents.com/15/72/63/68/15726368_28740788_300.jpg,https://www.farfetch.com/de/shopping/men/guidi-hiking-boots-item-15726368.aspx
'Zig Kinetica Pride' Sneakers,Reebok,107 €,https://cdn-images.farfetch-contents.com/15/72/63/67/15726367_28607983_300.jpg,https://www.farfetch.com/de/shopping/men/reebok-zig-kinetica-pride-sneakers-item-15726367.aspx
'Ozweego' Sneakers,adidas,119 €,https://cdn-images.farfetch-contents.com/15/72/63/56/15726356_28580480_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-ozweego-sneakers-item-15726356.aspx
'Superstar Bold' Sneakers,adidas,107 €,https://cdn-images.farfetch-contents.com/15/72/63/55/15726355_28579776_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-superstar-bold-sneakers-item-15726355.aspx
High-Top-Sneakers,Nike,99 €,https://cdn-images.farfetch-contents.com/15/72/63/40/15726340_28599630_300.jpg,https://www.farfetch.com/de/shopping/men/nike-high-top-sneakers-item-15726340.aspx
Mules aus Wildleder,Birkenstock,99 €,https://cdn-images.farfetch-contents.com/15/72/63/21/15726321_28659313_300.jpg,https://www.farfetch.com/de/shopping/men/birkenstock-mules-aus-wildleder-item-15726321.aspx
'Cali' Wedge-Sneakers,Puma,108 €,https://cdn-images.farfetch-contents.com/15/72/61/89/15726189_29074149_300.jpg,https://www.farfetch.com/de/shopping/men/puma-cali-wedge-sneakers-item-15726189.aspx
Superstar low-top sneakers,adidas,118 €,https://cdn-images.farfetch-contents.com/15/72/61/55/15726155_28733827_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-superstar-low-top-sneakers-item-15726155.aspx
'Hi Star' Sneakers,Golden Goose,395 €,https://cdn-images.farfetch-contents.com/15/72/61/09/15726109_28643963_300.jpg,https://www.farfetch.com/de/shopping/men/golden-goose-hi-star-sneakers-item-15726109.aspx
Loafer mit T-Monogramm,Tod's,540 €,https://cdn-images.farfetch-contents.com/15/72/58/28/15725828_28700370_300.jpg,https://www.farfetch.com/de/shopping/men/tods-loafer-mit-t-monogramm-item-15725828.aspx
Schnürstiefel im Used-Look,Silvano Sassetti,687 €,https://cdn-images.farfetch-contents.com/15/72/57/06/15725706_28899426_300.jpg,https://www.farfetch.com/de/shopping/men/silvano-sassetti-schnurstiefel-im-used-look-item-15725706.aspx
Klassische Sneakers,Fratelli Rossetti,301 €,https://cdn-images.farfetch-contents.com/15/72/56/63/15725663_28643982_300.jpg,https://www.farfetch.com/de/shopping/men/fratelli-rossetti-klassische-sneakers-item-15725663.aspx
Sneakers mit Kontrasteinsätzen,Tod's,430 €,https://cdn-images.farfetch-contents.com/15/72/53/37/15725337_28689553_300.jpg,https://www.farfetch.com/de/shopping/men/tods-sneakers-mit-kontrasteinsatzen-item-15725337.aspx
Chelsea-Boots,Alexander McQueen,790 €,https://cdn-images.farfetch-contents.com/15/72/53/27/15725327_28899311_300.jpg,https://www.farfetch.com/de/shopping/men/alexander-mcqueen-chelsea-boots-item-15725327.aspx
